"GPS Time of Week (s)","GPS Week (weeks)","Packet type 0x15","Reserved; set to 0","ID of the range request/response pair this packet represents","Requester’s serial number","Responder’s serial number","Electrical delay within the radio","Antenna calibration max signal index","Responder’s range correction bias (Acquire Bias) in frames","Responder’s range correction bias (LED correction + electrical delay correction) in bins","Distance between the lockspot and the leading edge (in bins)","Raw, unprocessed range measurement","Nonzero if a timeout occurred","Range in feet","Range in bins","Time of the entire range handshake","Timestamp of the range (in hardware counts). The hardware counter is a 32-bit counter driven by a continuously running 3.6864 MHz clock. It overflows (wraps around) every 19 min. 25.084 sec. To convert hardware counts to time in microseconds, convert the time in hardware counts (e.g. the difference between two consecutive range timestamps) to a float for accuracy then divide by 3.6864.","Number of ranges/second","Percentage of received messages","Number of range requests sent","Number of range responses received","Average deviation of noise","Raw peak of received signal","Scan index of raw peak","Reported AT threshold"
74099.605, 1463, 21, 0, 4016, 1098, 837, -157, 0, -488, -70, -193, 16019414, 0, 4463, 14275, 2849, 1164269275, 0, 9858, 4016, 3899, 31, 1163, 1212, 2457
74099.807, 1463, 21, 0, 4017, 1098, 837, -157, 0, -488, -109, -232, 16019497, 0, 4463, 14276, 2849, 1164469390, 0, 9858, 4017, 3900, 68, 1280, 1209, 1536
74100.006, 1463, 21, 0, 4018, 1098, 837, -157, 0, -488, -70, -232, 16019470, 0, 4463, 14276, 2849, 1164669502, 0, 9858, 4018, 3901, 52, 1209, 1209, 1843
74100.206, 1463, 21, 0, 4019, 1098, 837, -157, 0, -488, -70, -232, 16019563, 0, 4469, 14294, 2849, 1164869614, 0, 9858, 4019, 3902, 60, 1182, 1209, 1536
74100.406, 1463, 21, 0, 4020, 1098, 837, -157, 0, -488, -70, -193, 16019435, 0, 4463, 14275, 2848, 1165069721, 0, 9858, 4020, 3903, 53, 1042, 1212, 1536
74100.608, 1463, 21, 0, 4021, 1098, 837, -157, 0, -488, -109, -206, 16019511, 0, 4467, 14287, 2849, 1165269832, 0, 9858, 4021, 3904, 15, 1185, 1209, 1228
74100.808, 1463, 21, 0, 4022, 1098, 837, -157, 0, -488, -70, -232, 16019466, 0, 4461, 14270, 2849, 1165469942, 0, 9858, 4022, 3905, 5, 1141, 1206, 1843
74101.007, 1463, 21, 0, 4023, 1098, 837, -157, 0, -488, -83, -193, 16019445, 0, 4463, 14274, 2849, 1165670052, 0, 9858, 4023, 3906, 25, 1087, 1215, 1843
74101.209, 1463, 21, 0, 4024, 1098, 837, -157, 0, -488, -109, -232, 16019615, 0, 4470, 14298, 2849, 1165870159, 0, 9858, 4024, 3907, 51, 1096, 1212, 1536
74101.409, 1463, 21, 0, 4025, 1098, 837, -157, 0, -488, -148, -232, 16019527, 0, 4461, 14270, 2848, 1166070264, 0, 9858, 4025, 3908, 47, 1215, 1212, 1536
74101.609, 1463, 21, 0, 4026, 1098, 837, -157, 0, -488, -31, -232, 16019440, 0, 4465, 14283, 2849, 1166270378, 0, 9858, 4026, 3909, 11, 1192, 1209, 1843
74101.809, 1463, 21, 0, 4027, 1098, 837, -157, 0, -488, -109, -271, 16019641, 0, 4471, 14300, 2849, 1166470489, 0, 9858, 4027, 3910, 48, 1226, 1206, 1536
74102.010, 1463, 21, 0, 4028, 1098, 837, -157, 0, -488, -70, -193, 16019432, 0, 4466, 14286, 2849, 1166670598, 0, 9858, 4028, 3911, 48, 1007, 1212, 1843
74102.210, 1463, 21, 0, 4029, 1098, 837, -157, 0, -488, -109, -232, 16019518, 0, 4466, 14285, 2849, 1166870707, 0, 9858, 4029, 3912, 25, 1131, 1206, 1536
74102.410, 1463, 21, 0, 4030, 1098, 837, -157, 0, -488, -70, -193, 16019442, 0, 4466, 14284, 2849, 1167070812, 0, 9858, 4030, 3913, 89, 1153, 1212, 1536
74102.611, 1463, 21, 0, 4031, 1098, 837, -157, 0, -488, -70, -193, 16019521, 0, 4467, 14287, 2849, 1167270924, 0, 9858, 4031, 3914, 11, 1021, 1212, 1843
74102.811, 1463, 21, 0, 4032, 1098, 837, -157, 0, -488, -70, -206, 16019567, 0, 4473, 14309, 2849, 1167471033, 0, 9858, 4032, 3915, 11, 1178, 1209, 1228
74103.011, 1463, 21, 0, 4033, 1098, 837, -157, 0, -488, -122, -232, 16019532, 0, 4465, 14280, 2849, 1167671143, 0, 9858, 4033, 3916, 17, 1118, 1212, 1536
74103.211, 1463, 21, 0, 4034, 1098, 837, -157, 0, -488, -70, -232, 16019488, 0, 4469, 14295, 2849, 1167871256, 0, 9859, 4034, 3917, 60, 1149, 1209, 1843
74103.412, 1463, 21, 0, 4035, 1098, 837, -157, 0, -488, -109, -232, 16019575, 0, 4469, 14294, 2848, 1168071361, 0, 9859, 4035, 3918, 20, 1117, 1209, 1228
74103.612, 1463, 21, 0, 4036, 1098, 837, -157, 0, -488, -70, -232, 16019549, 0, 4467, 14288, 2849, 1168271474, 0, 9859, 4036, 3919, 82, 1118, 1209, 1228
74103.812, 1463, 21, 0, 4037, 1098, 837, -157, 0, -488, -83, -232, 16019563, 0, 4466, 14285, 2849, 1168471586, 0, 9859, 4037, 3920, 107, 1154, 1209, 1536
74104.013, 1463, 21, 0, 4038, 1098, 837, -157, 0, -488, -70, -232, 16019540, 0, 4467, 14287, 2849, 1168671696, 0, 9859, 4038, 3921, 57, 1079, 1209, 1843
74104.213, 1463, 21, 0, 4039, 1098, 837, -157, 0, -488, -70, -232, 16019547, 0, 4466, 14283, 2854, 1168871856, 0, 9859, 4039, 3922, 9, 1040, 1209, 1536
74104.413, 1463, 21, 0, 4040, 1098, 837, -157, 0, -488, -70, -193, 16019425, 0, 4463, 14275, 2853, 1169071970, 0, 9859, 4040, 3923, 38, 1089, 1212, 1536
74104.613, 1463, 21, 0, 4041, 1098, 837, -157, 0, -488, -70, -232, 16019566, 0, 4466, 14283, 2854, 1169272087, 0, 9859, 4041, 3924, 45, 1254, 1209, 1536
74104.814, 1463, 21, 0, 4042, 1098, 837, -157, 0, -488, -122, -232, 16019609, 0, 4467, 14288, 2854, 1169472206, 0, 9859, 4042, 3925, 107, 1081, 1209, 1536
74105.014, 1463, 21, 0, 4043, 1098, 837, -157, 0, -488, -70, -232, 16019563, 0, 4466, 14286, 2854, 1169672322, 0, 9859, 4043, 3926, 24, 1150, 1209, 1536
74105.214, 1463, 21, 0, 4044, 1098, 837, -157, 0, -488, -109, -232, 16019513, 0, 4464, 14279, 2854, 1169872436, 0, 9859, 4044, 3927, 40, 1056, 1212, 1228
74105.415, 1463, 21, 0, 4045, 1098, 837, -157, 0, -488, -70, -193, 16019520, 0, 4467, 14289, 2853, 1170072548, 0, 9859, 4045, 3928, 62, 1045, 1215, 1536
74105.615, 1463, 21, 0, 4046, 1098, 837, -157, 0, -488, -109, -193, 16019445, 0, 4461, 14268, 2854, 1170272668, 0, 9859, 4046, 3929, 106, 1025, 1212, 1228
74105.815, 1463, 21, 0, 4047, 1098, 837, -157, 0, -488, -122, -206, 16019511, 0, 4469, 14294, 2854, 1170472784, 0, 9859, 4047, 3930, 72, 1208, 1209, 1536
74106.015, 1463, 21, 0, 4048, 1098, 837, -157, 0, -488, -122, -232, 16019595, 0, 4466, 14285, 2854, 1170672901, 0, 9859, 4048, 3931, 114, 1033, 1209, 1228
74106.216, 1463, 21, 0, 4049, 1098, 837, -157, 0, -488, -122, -232, 16019552, 0, 4464, 14279, 2854, 1170873017, 0, 9859, 4049, 3932, 4, 1148, 1209, 1843
74106.416, 1463, 21, 0, 4050, 1098, 837, -157, 0, -488, -109, -193, 16019431, 0, 4461, 14269, 2853, 1171073128, 0, 9859, 4050, 3933, 1, 1140, 1215, 1843
74106.616, 1463, 21, 0, 4051, 1098, 837, -157, 0, -488, -148, -232, 16019502, 0, 4457, 14255, 2855, 1171273247, 0, 9859, 4051, 3934, 10, 1090, 1206, 1228
74106.816, 1463, 21, 0, 4052, 1098, 837, -157, 0, -488, -70, -193, 16019516, 0, 4467, 14287, 2849, 1171473309, 0, 9859, 4052, 3935, 7, 1146, 1212, 1843
74107.017, 1463, 21, 0, 4053, 1098, 837, -157, 0, -488, -122, -167, 16019562, 0, 4471, 14301, 2849, 1171673419, 0, 9859, 4053, 3936, 51, 1163, 1212, 1536
74107.217, 1463, 21, 0, 4054, 1098, 837, -157, 0, -488, -70, -193, 16019435, 0, 4466, 14284, 2849, 1171873525, 0, 9859, 4054, 3937, 24, 1163, 1212, 1843
74107.406, 1463, 21, 0, 4055, 1098, 837, -157, 0, -488, -148, -232, 16019595, 0, 4466, 14283, 2848, 1172073630, 0, 9859, 4055, 3938, 24, 1248, 1209, 2150
74107.608, 1463, 21, 0, 4056, 1098, 837, -157, 0, -488, -148, -193, 16019562, 0, 4465, 14281, 2849, 1172273742, 0, 9859, 4056, 3939, 12, 1126, 1212, 1843
74107.808, 1463, 21, 0, 4057, 1098, 837, -157, 0, -488, -148, -206, 16019549, 0, 4470, 14296, 2849, 1172473851, 0, 9859, 4057, 3940, 0, 1240, 1209, 1843
74108.008, 1463, 21, 0, 4058, 1098, 837, -157, 0, -488, -70, -232, 16019612, 0, 4473, 14306, 2849, 1172673961, 0, 9859, 4058, 3941, 51, 1157, 1206, 1536
74108.209, 1463, 21, 0, 4059, 1098, 837, -157, 0, -488, -83, -232, 16019584, 0, 4472, 14305, 2848, 1172874074, 0, 9859, 4059, 3942, 34, 1211, 1209, 1843
74108.409, 1463, 21, 0, 4060, 1098, 837, -157, 0, -488, -83, -232, 16019601, 0, 4470, 14298, 2848, 1173074179, 0, 9859, 4060, 3943, 2, 1174, 1209, 1843
74108.609, 1463, 21, 0, 4061, 1098, 837, -157, 0, -488, -109, -167, 16019502, 0, 4470, 14298, 2849, 1173274292, 0, 9859, 4061, 3944, 77, 1102, 1215, 1843
74108.809, 1463, 21, 0, 4062, 1098, 837, -157, 0, -488, -109, -232, 16019507, 0, 4464, 14280, 2854, 1173474458, 0, 9860, 4062, 3945, 6, 1285, 1209, 1536
74109.010, 1463, 21, 0, 4063, 1098, 837, -157, 0, -488, -70, -206, 16019598, 0, 4479, 14328, 2849, 1173674522, 0, 9860, 4063, 3946, 60, 1165, 1209, 1843
74109.210, 1463, 21, 0, 4064, 1098, 837, -157, 0, -488, -70, -167, 16019449, 0, 4475, 14312, 2849, 1173874633, 0, 9860, 4064, 3947, 93, 1188, 1212, 2150
74109.410, 1463, 21, 0, 4065, 1098, 837, -157, 0, -488, -83, -232, 16019457, 0, 4465, 14281, 2848, 1174074739, 0, 9860, 4065, 3948, 32, 1271, 1209, 2150
74109.611, 1463, 21, 0, 4066, 1098, 837, -157, 0, -488, -83, -167, 16019427, 0, 4472, 14303, 2849, 1174274853, 0, 9860, 4066, 3949, 63, 1140, 1213, 1843
74109.811, 1463, 21, 0, 4067, 1098, 837, -157, 0, -488, -70, -193, 16019512, 0, 4469, 14294, 2849, 1174474967, 0, 9860, 4067, 3950, 39, 1122, 1209, 1536
74110.011, 1463, 21, 0, 4068, 1098, 837, -157, 0, -488, -70, -232, 16019543, 0, 4471, 14302, 2849, 1174675078, 0, 9860, 4068, 3951, 90, 1150, 1209, 2150
74110.211, 1463, 21, 0, 4069, 1098, 837, -157, 0, -488, -70, -206, 16019454, 0, 4471, 14302, 2849, 1174875186, 0, 9860, 4069, 3952, 16, 1155, 1212, 1536
74110.412, 1463, 21, 0, 4070, 1098, 837, -157, 0, -488, -109, -193, 16019548, 0, 4470, 14296, 2849, 1175075297, 0, 9860, 4070, 3953, 61, 1095, 1212, 1843
74110.612, 1463, 21, 0, 4071, 1098, 837, -157, 0, -488, -70, -206, 16019579, 0, 4475, 14313, 2849, 1175275409, 0, 9860, 4071, 3954, 6, 1235, 1209, 2150
74110.812, 1463, 21, 0, 4072, 1098, 837, -157, 0, -488, -70, -232, 16019495, 0, 4465, 14281, 2849, 1175475523, 0, 9860, 4072, 3955, 48, 1295, 1209, 2150
74111.013, 1463, 21, 0, 4073, 1098, 837, -157, 0, -488, -83, -245, 16019495, 0, 4463, 14275, 2849, 1175675632, 0, 9860, 4073, 3956, 57, 1196, 1209, 1843
74111.213, 1463, 21, 0, 4074, 1098, 837, -157, 0, -488, -83, -193, 16019447, 0, 4462, 14272, 2849, 1175875742, 0, 9860, 4074, 3957, 4, 1159, 1209, 1843
74111.413, 1463, 21, 0, 4075, 1098, 837, -157, 0, -488, -70, -206, 16019484, 0, 4464, 14280, 2848, 1176075849, 0, 9860, 4075, 3958, 59, 1238, 1209, 1843
74111.613, 1463, 21, 0, 4076, 1098, 837, -157, 0, -488, -70, -232, 16019474, 0, 4460, 14267, 2849, 1176275962, 0, 9860, 4076, 3959, 4, 1177, 1209, 1843
74111.814, 1463, 21, 0, 4077, 1098, 837, -157, 0, -488, -122, -193, 16019517, 0, 4461, 14268, 2849, 1176476077, 0, 9860, 4077, 3960, 22, 1228, 1212, 1536
74112.014, 1463, 21, 0, 4078, 1098, 837, -157, 0, -488, -83, -232, 16019466, 0, 4461, 14267, 2849, 1176676187, 0, 9860, 4078, 3961, 7, 1328, 1209, 1843
74112.214, 1463, 21, 0, 4079, 1098, 837, -157, 0, -488, -122, -232, 16019510, 0, 4459, 14261, 2849, 1176876295, 0, 9860, 4079, 3962, 115, 1237, 1209, 1536
74112.415, 1463, 21, 0, 4080, 1098, 837, -157, 0, -488, -70, -232, 16019463, 0, 4461, 14267, 2849, 1177076401, 0, 9860, 4080, 3963, 44, 1248, 1209, 1536
74112.615, 1463, 21, 0, 4081, 1098, 837, -157, 0, -488, -70, -232, 16019547, 0, 4465, 14282, 2849, 1177276514, 0, 9860, 4081, 3964, 27, 1251, 1209, 2150
74112.815, 1463, 21, 0, 4082, 1098, 837, -157, 0, -488, -83, -232, 16019446, 0, 4460, 14265, 2849, 1177476623, 0, 9860, 4082, 3965, 46, 1239, 1209, 2150
74113.015, 1463, 21, 0, 4083, 1098, 837, -157, 0, -488, -122, -232, 16019575, 0, 4463, 14275, 2849, 1177676733, 0, 9860, 4083, 3966, 5, 1316, 1209, 1536
74113.215, 1463, 21, 0, 4084, 1098, 837, -157, 0, -488, -70, -232, 16019523, 0, 4462, 14273, 2848, 1177876841, 0, 9860, 4084, 3967, 34, 1168, 1212, 1536
74113.416, 1463, 21, 0, 4085, 1098, 837, -157, 0, -488, -70, -206, 16019436, 0, 4465, 14281, 2848, 1178076948, 0, 9860, 4085, 3968, 41, 1244, 1209, 2457
74113.616, 1463, 21, 0, 4086, 1098, 837, -157, 0, -488, -122, -232, 16019474, 0, 4457, 14256, 2849, 1178277061, 0, 9860, 4086, 3969, 69, 1261, 1209, 2150
74113.816, 1463, 21, 0, 4087, 1098, 837, -157, 0, -488, -122, -232, 16019566, 0, 4461, 14268, 2849, 1178477177, 0, 9860, 4087, 3970, 21, 1208, 1209, 2150
74114.016, 1463, 21, 0, 4088, 1098, 837, -157, 0, -488, -122, -232, 16019571, 0, 4461, 14268, 2849, 1178677287, 0, 9860, 4088, 3971, 38, 1331, 1209, 2457
74114.216, 1463, 21, 0, 4089, 1098, 837, -157, 0, -488, -109, -206, 16019454, 0, 4462, 14273, 2849, 1178877399, 0, 9860, 4089, 3972, 67, 1300, 1209, 1536
74114.417, 1463, 21, 0, 4090, 1098, 837, -157, 0, -488, -83, -193, 16019493, 0, 4464, 14279, 2849, 1179077504, 0, 9860, 4090, 3973, 40, 1167, 1215, 1536
74114.617, 1463, 21, 0, 4091, 1098, 837, -157, 0, -488, -109, -193, 16019551, 0, 4468, 14291, 2849, 1179277617, 0, 9861, 4091, 3974, 61, 1125, 1212, 2150
74114.817, 1463, 21, 0, 4092, 1098, 837, -157, 0, -488, -70, -193, 16019425, 0, 4465, 14281, 2849, 1179477733, 0, 9861, 4092, 3975, 0, 1311, 1212, 2150
74115.017, 1463, 21, 0, 4093, 1098, 837, -157, 0, -488, -109, -232, 16019567, 0, 4464, 14277, 2849, 1179677843, 0, 9861, 4093, 3976, 26, 1364, 1209, 1843
74115.218, 1463, 21, 0, 4094, 1098, 837, -157, 0, -488, -122, -232, 16019500, 0, 4461, 14267, 2849, 1179877951, 0, 9861, 4094, 3977, 63, 1369, 1209, 1843
74115.218, 1463, 21, 0, 4095, 1098, 0, -157, 0, 0, 0, -232, 16019500, 1, 4461, 14267, 2849, 1179877951, 0, 9861, 4095, 3977, 63, 1369, 1209, 1843
74115.830, 1463, 21, 0, 4096, 1098, 837, -157, 0, -488, -122, -232, 16019498, 0, 4465, 14282, 2847, 1180490545, 0, 9861, 4096, 3978, 23, 1177, 1206, 1536
74116.030, 1463, 21, 0, 4097, 1098, 837, -157, 0, -488, -70, -232, 16019555, 0, 4469, 14295, 2848, 1180690358, 0, 9861, 4097, 3979, 29, 1313, 1209, 1843
74116.230, 1463, 21, 0, 4098, 1098, 837, -157, 0, -488, -109, -232, 16019577, 0, 4468, 14292, 2849, 1180890465, 0, 9861, 4098, 3980, 86, 1285, 1209, 1843
74116.430, 1463, 21, 0, 4099, 1098, 837, -157, 0, -488, -70, -232, 16019544, 0, 4466, 14285, 2849, 1181090577, 0, 9861, 4099, 3981, 47, 1331, 1209, 1843
74116.631, 1463, 21, 0, 4100, 1098, 837, -157, 0, -488, -109, -232, 16019599, 0, 4471, 14301, 2848, 1181290693, 0, 9861, 4100, 3982, 47, 1325, 1209, 2457
74116.831, 1463, 21, 0, 4101, 1098, 837, -157, 0, -488, -70, -232, 16019467, 0, 4467, 14288, 2849, 1181490804, 0, 9861, 4101, 3983, 12, 1271, 1212, 2457
74117.031, 1463, 21, 0, 4102, 1098, 837, -157, 0, -488, -70, -206, 16019553, 0, 4472, 14305, 2849, 1181690915, 0, 9861, 4102, 3984, 92, 1217, 1209, 2150
74117.232, 1463, 21, 0, 4103, 1098, 837, -157, 0, -488, -122, -232, 16019601, 0, 4468, 14291, 2849, 1181891029, 0, 9861, 4103, 3985, 93, 1243, 1212, 1843
74117.432, 1463, 21, 0, 4104, 1098, 837, -157, 0, -488, -122, -232, 16019600, 0, 4466, 14285, 2849, 1182091135, 0, 9861, 4104, 3986, 58, 1312, 1209, 1843
74117.632, 1463, 21, 0, 4105, 1098, 837, -157, 0, -488, -70, -232, 16019534, 0, 4467, 14289, 2848, 1182291252, 0, 9861, 4105, 3987, 21, 1237, 1209, 1843
74117.832, 1463, 21, 0, 4106, 1098, 837, -157, 0, -488, -109, -193, 16019454, 0, 4465, 14281, 2848, 1182491363, 0, 9861, 4106, 3988, 45, 1318, 1212, 2457
74118.033, 1463, 21, 0, 4107, 1098, 837, -157, 0, -488, -122, -232, 16019497, 0, 4459, 14263, 2849, 1182691474, 0, 9861, 4107, 3989, 49, 1326, 1209, 1843
74118.033, 1463, 21, 0, 4108, 1098, 0, -157, 0, 0, 0, -232, 16019497, 1, 4459, 14263, 2849, 1182691474, 0, 9861, 4108, 3989, 49, 1326, 1209, 1843
74118.643, 1463, 21, 0, 4109, 1098, 837, -157, 0, -488, -70, -232, 16019440, 0, 4459, 14263, 2848, 1183304071, 0, 9861, 4109, 3990, 18, 1357, 1209, 2457
74118.843, 1463, 21, 0, 4110, 1098, 837, -157, 0, -488, -70, -193, 16019487, 0, 4463, 14274, 2848, 1183503877, 0, 9861, 4110, 3991, 0, 1294, 1212, 2150
74119.043, 1463, 21, 0, 4111, 1098, 837, -157, 0, -488, -70, -167, 16019481, 0, 4468, 14292, 2849, 1183703991, 0, 9861, 4111, 3992, 25, 1173, 1212, 2457
74119.243, 1463, 21, 0, 4112, 1098, 837, -157, 0, -488, -70, -167, 16019466, 0, 4467, 14288, 2849, 1183904099, 0, 9861, 4112, 3993, 155, 1237, 1212, 1843
74119.444, 1463, 21, 0, 4113, 1098, 837, -157, 0, -488, -70, -193, 16019457, 0, 4463, 14274, 2849, 1184104209, 0, 9861, 4113, 3994, 67, 1195, 1212, 1843
74119.444, 1463, 21, 0, 4114, 1098, 0, -157, 0, 0, 0, -193, 16019457, 1, 4463, 14274, 2849, 1184104209, 0, 9861, 4114, 3994, 67, 1195, 1212, 1843
74120.056, 1463, 21, 0, 4115, 1098, 837, -157, 0, -488, -109, -206, 16019482, 0, 4468, 14291, 2848, 1184716808, 0, 9861, 4115, 3995, 17, 1261, 1209, 2150
74120.256, 1463, 21, 0, 4116, 1098, 837, -157, 0, -488, -70, -232, 16019527, 0, 4463, 14276, 2848, 1184916615, 0, 9861, 4116, 3996, 42, 1243, 1209, 1843
74120.456, 1463, 21, 0, 4117, 1098, 837, -157, 0, -488, -109, -193, 16019504, 0, 4464, 14279, 2849, 1185116732, 0, 9861, 4117, 3997, 50, 1154, 1212, 2150
74120.656, 1463, 21, 0, 4118, 1098, 837, -157, 0, -488, -109, -167, 16019439, 0, 4464, 14279, 2848, 1185316839, 0, 9861, 4118, 3998, 84, 1250, 1212, 1843
74120.857, 1463, 21, 0, 4119, 1098, 837, -157, 0, -488, -109, -206, 16019439, 0, 4459, 14261, 2848, 1185516948, 0, 9861, 4119, 3999, 31, 1368, 1209, 2457
74121.057, 1463, 21, 0, 4120, 1098, 837, -157, 0, -488, -122, -193, 16019528, 0, 4461, 14268, 2849, 1185717061, 0, 9861, 4120, 4000, 35, 1159, 1212, 2457
74121.257, 1463, 21, 0, 4121, 1098, 837, -157, 0, -488, -70, -193, 16019401, 0, 4460, 14266, 2849, 1185917172, 0, 9861, 4121, 4001, 12, 1211, 1215, 2457
74121.458, 1463, 21, 0, 4122, 1098, 837, -157, 0, -488, -70, -193, 16019479, 0, 4459, 14264, 2849, 1186117287, 0, 9861, 4122, 4002, 62, 1238, 1212, 2150
74121.658, 1463, 21, 0, 4123, 1098, 837, -157, 0, -488, -70, -193, 16019391, 0, 4460, 14267, 2849, 1186317398, 0, 9862, 4123, 4003, 34, 1128, 1215, 2457
74121.858, 1463, 21, 0, 4124, 1098, 837, -157, 0, -488, -70, -232, 16019429, 0, 4458, 14260, 2848, 1186517507, 0, 9862, 4124, 4004, 158, 1359, 1209, 2150
74122.058, 1463, 21, 0, 4125, 1098, 837, -157, 0, -488, -70, -193, 16019485, 0, 4463, 14275, 2849, 1186717620, 0, 9862, 4125, 4005, 48, 1193, 1206, 2150
74122.258, 1463, 21, 0, 4126, 1098, 837, -157, 0, -488, -96, -232, 16019528, 0, 4459, 14262, 2849, 1186917728, 0, 9862, 4126, 4006, 2, 1248, 1209, 2150
74122.458, 1463, 21, 0, 4127, 1098, 837, -157, 0, -488, -109, -232, 16019474, 0, 4458, 14260, 2849, 1187117848, 0, 9862, 4127, 4007, 18, 1225, 1209, 1843
74122.659, 1463, 21, 0, 4128, 1098, 837, -157, 0, -488, -122, -232, 16019575, 0, 4463, 14275, 2848, 1187317955, 0, 9862, 4128, 4008, 0, 1274, 1209, 1536
74122.859, 1463, 21, 0, 4129, 1098, 837, -157, 0, -488, -70, -232, 16019446, 0, 4463, 14274, 2848, 1187518065, 0, 9862, 4129, 4009, 60, 1229, 1209, 1536
74123.059, 1463, 21, 0, 4130, 1098, 837, -157, 0, -488, -122, -232, 16019577, 0, 4463, 14276, 2849, 1187718177, 0, 9862, 4130, 4010, 1, 1215, 1209, 1843
74123.259, 1463, 21, 0, 4131, 1098, 837, -157, 0, -488, -70, -232, 16019546, 0, 4468, 14293, 2849, 1187918287, 0, 9862, 4131, 4011, 65, 1306, 1209, 2150
74123.460, 1463, 21, 0, 4132, 1098, 837, -157, 0, -488, -57, -232, 16019414, 0, 4459, 14264, 2849, 1188118408, 0, 9862, 4132, 4012, 63, 1540, 1206, 3686
74123.660, 1463, 21, 0, 4133, 1098, 837, -157, 0, -488, -122, -232, 16019596, 0, 4469, 14294, 2848, 1188318516, 0, 9862, 4133, 4013, 64, 1632, 1209, 3686
74123.860, 1463, 21, 0, 4134, 1098, 837, -157, 0, -488, -122, -232, 16019590, 0, 4466, 14286, 2849, 1188518625, 0, 9862, 4134, 4014, 56, 1375, 1209, 2150
74124.060, 1463, 21, 0, 4135, 1098, 837, -157, 0, -488, -109, -232, 16019492, 0, 4464, 14278, 2849, 1188718737, 0, 9862, 4135, 4015, 35, 1479, 1209, 2150
74124.261, 1463, 21, 0, 4136, 1098, 837, -157, 0, -488, -122, -232, 16019506, 0, 4464, 14278, 2849, 1188918844, 0, 9862, 4136, 4016, 13, 1595, 1209, 3072
74124.461, 1463, 21, 0, 4137, 1098, 837, -157, 0, -488, -148, -232, 16019600, 0, 4466, 14283, 2849, 1189118960, 0, 9862, 4137, 4017, 4, 1686, 1209, 3072
74124.461, 1463, 21, 0, 4138, 1098, 0, -157, 0, 0, 0, -232, 16019600, 1, 4466, 14283, 2849, 1189118960, 0, 9862, 4138, 4017, 4, 1686, 1209, 3072
74125.073, 1463, 21, 0, 4139, 1098, 837, -157, 0, -488, -31, -193, 16019446, 0, 4466, 14284, 2848, 1189731555, 0, 9862, 4139, 4018, 40, 1859, 1209, 4300
74125.273, 1463, 21, 0, 4140, 1098, 837, -157, 0, -488, -148, -193, 16019541, 0, 4460, 14264, 2848, 1189931359, 0, 9862, 4140, 4019, 47, 1928, 1212, 4915
74125.473, 1463, 21, 0, 4141, 1098, 837, -157, 0, -488, -83, -193, 16019401, 0, 4465, 14282, 2849, 1190131474, 0, 9862, 4141, 4020, 50, 1818, 1216, 4915
74125.674, 1463, 21, 0, 4142, 1098, 837, -157, 0, -488, -83, -245, 16019514, 0, 4460, 14266, 2848, 1190331587, 0, 9862, 4142, 4021, 17, 2087, 1209, 6144
74125.874, 1463, 21, 0, 4143, 1098, 837, -157, 0, -488, -31, -232, 16019479, 0, 4463, 14274, 2849, 1190531697, 0, 9862, 4143, 4022, 30, 1896, 1206, 6144
74126.074, 1463, 21, 0, 4144, 1098, 837, -157, 0, -488, -83, -193, 16019468, 0, 4459, 14263, 2849, 1190731811, 0, 9862, 4144, 4023, 62, 1914, 1212, 4915
74126.275, 1463, 21, 0, 4145, 1098, 837, -157, 0, -488, -70, -193, 16019467, 0, 4465, 14280, 2849, 1190931919, 0, 9862, 4145, 4024, 56, 2032, 1209, 4915
74126.475, 1463, 21, 0, 4146, 1098, 837, -157, 0, -488, -96, -193, 16019490, 0, 4461, 14269, 2849, 1191132037, 0, 9862, 4146, 4025, 13, 1820, 1212, 6144
74126.675, 1463, 21, 0, 4147, 1098, 837, -157, 0, -488, -44, -193, 16019470, 0, 4465, 14281, 2849, 1191332147, 0, 9862, 4147, 4026, 42, 1954, 1212, 6144
74126.875, 1463, 21, 0, 4148, 1098, 837, -157, 0, -488, -31, -245, 16019489, 0, 4465, 14282, 2849, 1191532257, 0, 9862, 4148, 4027, 45, 1894, 1209, 4915
74127.076, 1463, 21, 0, 4149, 1098, 837, -157, 0, -488, -70, -154, 16019426, 0, 4464, 14279, 2849, 1191732369, 0, 9862, 4149, 4028, 17, 1930, 1215, 4300
74127.276, 1463, 21, 0, 4150, 1098, 837, -157, 0, -488, -57, -232, 16019494, 0, 4460, 14266, 2849, 1191932483, 0, 9862, 4150, 4029, 62, 1980, 1209, 6144
74127.476, 1463, 21, 0, 4151, 1098, 837, -157, 0, -488, -70, -232, 16019474, 0, 4457, 14256, 2849, 1192132600, 0, 9862, 4151, 4030, 7, 1891, 1206, 4915
74127.677, 1463, 21, 0, 4152, 1098, 837, -157, 0, -488, -44, -245, 16019461, 0, 4459, 14264, 2848, 1192332709, 0, 9862, 4152, 4031, 37, 1989, 1209, 4300
74127.877, 1463, 21, 0, 4153, 1098, 837, -157, 0, -488, -57, -232, 16019450, 0, 4455, 14249, 2854, 1192532872, 0, 9862, 4153, 4032, 11, 1891, 1206, 4915
74128.066, 1463, 21, 0, 4154, 1098, 837, -157, 0, -488, -70, -232, 16019444, 0, 4453, 14244, 2854, 1192732991, 0, 9863, 4154, 4033, 30, 2033, 1209, 4915
